doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
39567,0,Me parece muy interesante como usa el arte como sustento y análisis jurídico,POS,0.9545,False,False,False,-1
39567,1,"Además, es una importante relevante para considerar verdaderamente a las victimas y salir del proceso que establece el derecho, en ciertamente es revictimizante",NEG,0.6342,False,False,False,1
39568,0,El mejor seminario que ofrece el glorioso Departamento de Derecho Constitucional,POS,0.9509,False,False,False,-1
39570,0,Tiene un sentido de al humanidad y de la compasión propia para la materia que dicta,POS,0.8332,False,False,False,1
39571,0,Excelente docente,POS,0.5798,False,False,False,0
39571,1,Aprendí mucho y aclaré mis dudas sobre la materia,POS,0.7078,False,False,False,-1
39574,0,"Es un docente muy didáctico, utiliza herramientas novedosas para que los estudiantes logren comprender todos los temas",POS,0.9506,False,False,False,-1
39577,0,Es una persona que conoce del tema y ayuda a sus estudiantes a mejorar cada día,POS,0.9357,False,False,True,-1
39581,0,Es muy organizada y trata de adaptar los temas acorde a nuestro aprendizaje es decir trata de ser lo más clara y consista ponlos para que entendamos de forma moderna (contemporánea) lo,POS,0.6295,False,False,False,-1
39585,0,"Es un docente apasionado por el derecho romano y eso le transmite a sus estudiantes, esto hace que la clase sea muy amena",POS,0.9704,False,False,False,9
39585,1,"Es un profesor impecable, muy organizado, sabe transmitir muy bien la información y muy respetuoso",POS,0.9757,False,False,False,0
39586,0,Considero que el Dr,NEU,0.7068,False,False,False,1
39586,1,"Cristian es un gran docente, las clases fueron espectaculares, la forma en que explica es increíble y sobretodo, en mi sentir, el incentiva a los estudiantes a interesarse por la materia",POS,0.9801,False,False,False,0
39586,2,"Cuando llegué por primera vez al salón, claramente no quería estudiar ni tenía interés puesto que en mi caso, había perdido seguridad social en 2023 injustamente y la revisión como siempre, no da garantías para los estudiantes",NEG,0.9589,True,False,False,3
39586,3,"siento que en el curso de repetición, comprendí la materia y recomiendo las clases del Doctor Cristian a",POS,0.9251,False,False,False,-1
39590,0,"es muy buen profesor, en su clase se aprende demasiado",POS,0.9763,False,False,False,-1
39590,1,"Además, es una intensificación que te permite crecer personalmente al conocer tus debilidades y fortalezas",POS,0.9399,False,False,False,-1
39592,0,El manejo del temario,NEU,0.7646,False,False,False,1
39592,1,pesado es interesante,POS,0.6535,False,False,False,1
39593,0,"Tiene excelente dominio de los temas de clase y explica de manera didáctica, lo cual facilita el aprendizaje",POS,0.9464,False,False,False,0
39593,1,"Además, la manera en la que explica logra que la materia sea muy interesante",POS,0.9578,False,False,False,1
39595,0,Tiene excelente dominio de los temas de clase y explica de manera didáctica,POS,0.9669,False,False,False,0
39598,0,Buen manejo de los temas a explicar,POS,0.8605,False,False,False,1
39600,0,Buen manejo de los temas a explicar,POS,0.8605,False,False,False,1
39605,0,"Excelente profesor, muy didáctico",POS,0.9755,False,False,False,0
39605,1,claro en lo que expone,NEU,0.679,False,False,False,1
39615,0,El mejor profesor de Minero,POS,0.9033,False,False,False,0
39615,1,"Muy claro y muy metodológico, con actividades interesantes",POS,0.9528,False,False,False,-1
39619,0,Me gusta que la intensificación sea dada por varios profesores porque hace más dinámica la clase y permite conocer los temas por parte de personas especializadas en el tema,POS,0.9541,False,False,False,0
39623,0,Es muy didáctico,POS,0.929,False,False,False,0
39629,0,"La clase es bastante entretenida, el profesor esta muy pendiente de nuestro desempeño con las actividades de clase, ademas de ser de ayuda con problemas externos que tengamos, hace uso de diferentes recursos de clase y actividades para el aprendizaje y manejo de los temas",POS,0.8895,False,False,False,0
39631,0,"El profesor Pablo es increíble en lo que hace, el conocimiento que tiene del tema es impresionante, de hecho, se nota el esfuerzo que hace para que recibamos una clase calidad y eso es muy importante para mí como estudiante",POS,0.9757,False,False,False,-1
39633,0,Maravilloso profesor,NEU,0.4684,False,False,False,0
39634,0,"La clase es bastante entretenida, el profesor esta muy pendiente de nuestro desempeño con las actividades de clase, ademas de ser de ayuda con problemas externos que tengamos, hace uso de diferentes recursos de clase y actividades para el aprendizaje y manejo de los temas",POS,0.8895,False,False,False,0
39636,0,"Es un profesor que tiene un excelente dominio sobre los temas y a su vez es muy apasionado, razón por la cual, se trasmite un ambiente propicio y adecuado de aprendizaje",POS,0.9696,False,False,False,0
39637,0,La Dra,NEU,0.6593,False,False,False,1
39637,1,"Natalia es buenisima explicando un tema de gran amplitud y dificultad con un desempeño excelente como lo es el Derecho Internacional Penal, ajeno a las lógicas del derecho colombiano y que ella lo presenta de la manera más sencilla y concreta posible",POS,0.9573,False,False,False,14
39642,0,"Excelente profesora, calidad humana, didactica",POS,0.9553,False,False,False,0
39645,0,Un profesor que tiene muy clara el area de derecho fiscal,POS,0.9102,False,False,False,-1
39647,0,"Las actividades de clase son muy prácticas a la vida real , las exposiciones son una gran manera de aprender y practicar",POS,0.9563,False,False,False,0
39648,0,Es un excelente docente,POS,0.9687,False,False,False,0
39650,0,"Es perfecto, nos invita a reflexionar e inspira a seguir estudiando y aprendiendo",POS,0.9718,False,False,False,-1
39656,0,Es didáctico,POS,0.6968,False,False,False,-1
39664,0,Es muy buena docente,POS,0.9505,False,False,False,0
39665,0,"Es una excelente docente, promueve el respeto dentro del salón de clases e incentiva el compromiso a los estudiantes",POS,0.9535,False,False,False,2
39666,0,"Es puntual, explica de manera clara los temas a tratar, promueve el respeto",POS,0.8782,False,False,False,6
39667,0,Buen trato con los estudiantes,POS,0.9233,False,False,False,0
39668,0,"El profesor Magaldi es un muy buen docente , ya que me ayudo a desarrollar habilidades de expresión oral y escritura",POS,0.9706,False,False,False,-1
39668,1,"También resuelve todas las dudas de una manera muy buena, sabe explicar todos los temas de una manera que sea fácil de entender, muy buen docente",POS,0.97,False,False,False,0
39670,0,Tiene carisma y propiedad al expresarse,POS,0.9184,False,False,False,1
39671,0,Realmente la profesora Manuela es una gran maestra ya que es muy clara y precisa a la hora de explicar,POS,0.9735,False,False,False,0
39671,1,Se me hace muy fácil entender sus pretensiones y la clase como tal me parece productiva,POS,0.9425,False,False,False,0
39679,0,Se compromete con el aprendizaje de los alumnos y que los temas abordados en clase queden con suficiente claridad,POS,0.5881,False,False,False,0
39682,0,Propicia por un trato cordial entre todos dentro y fuera del aula de clase y denota gran conocimiento de las temáticas en clase,POS,0.9327,False,False,False,0
39686,0,"Es muy buena doctora y sabe lo que habla, una persona muy agradable",POS,0.9708,False,False,False,9
39688,0,La clase de metodología es muy importante para toda la carrera y la docente hace que de un fácil entendimiento,POS,0.9587,False,False,False,0
39690,0,El profesor es una persona amable y demuestra un profundo conocimiento de los temas que trata,POS,0.9733,False,False,False,0
39691,0,El profesor es una persona amable y demuestra un profundo conocimiento de los temas que trata,POS,0.9733,False,False,False,0
39698,0,"El profesor explica de manera clara en todas sus clases, y se preocupa por la comprensión de los estudiantes del tema",POS,0.8614,False,False,False,0
39701,0,Clase muy interesante,POS,0.9133,False,False,False,0
39707,0,"El profesor Carlos es un académico integral, su forma de tratar a los estudiantes es intachable y se preocupa bastante por su materia",POS,0.971,False,False,False,0
39709,0,Es un profesor que soluciona todas las dudas de manera completa,POS,0.9053,False,False,False,0
39716,0,Buen profesor,POS,0.4512,False,False,False,0
39717,0,"Se ve que le encanta su materia y la da con mucha pasión, también conoce mucho sobre los temas y prepara muy bien su clase",POS,0.9776,False,False,False,-1
39718,0,"Me gusta mucho la clase, es muy interesante como presenta los temas a partir de películas que tienen toda la relación , ademas es un profesor muy claro en sus puntos y que lleva un orden cronológico en el desarrollo del objeto de la clase",POS,0.9749,False,False,False,0
39721,0,"Muy buena clase, es muy interesante como se facilita el aprendizaje cuando se utilizan películas",POS,0.9741,False,False,False,0
39729,0,Es un docente muy práctico,POS,0.7516,False,False,False,0
39729,1,Hace entender muy bien los conceptos teóricos mediante actividades útiles y ejemplos aterrizados a la realidad,POS,0.9287,False,False,False,1
39731,0,"tiene gran disposicion para la clase, busca nuevas formas de enseñar",POS,0.8458,False,False,False,-1
39732,0,Es agradable en su explicación y sus evaluaciones y talleres son innovadorws,POS,0.98,False,False,False,-1
39734,0,Gran clase,NEU,0.4531,False,False,False,-1
39735,0,"Muy agradable, excelente manera de presentar lo temas y es muy claro",POS,0.9762,False,False,False,1
39736,0,"Muy práctico, claro y al grano",POS,0.5188,False,False,False,-1
39738,0,Energía muy divertida,POS,0.9478,False,False,False,8
39741,0,El profesor enseña con enfoque práctico y su habilidad para desglosar conceptos legales complejos hacen que incluso los aspectos más técnicos sean fáciles de entender,POS,0.8782,False,False,False,-1
39741,1,"Además, fomenta un ambiente de aprendizaje colaborativo donde todos los estudiantes se sienten motivados a compartir ideas y resolver problemas reales del sector",POS,0.7642,False,False,False,0
39742,0,Explica de forma muy clara y didáctica,POS,0.9517,False,False,False,1
39744,0,muy apasionado al tema,POS,0.8725,False,False,False,1
39747,0,"Es buen docente, le gusta lo que hace",POS,0.9433,False,False,False,0
39750,0,Me parece interesante la utlizacion de la tecnología por parte del docente,POS,0.9273,False,False,False,-1
39751,0,Es una clase bastante interesante y el docente denota un gusto por la temática lo que genera un ámbito de aprendizaje más propicio,POS,0.9673,False,False,False,0
39752,0,"Explica los temas con claridad, dialoga con los estudiantes, es amable y respetuoso",POS,0.903,False,False,False,-1
39752,1,También es comprensivo con los estudiantes,POS,0.5064,False,False,False,0
39756,0,"es una clase muy didactica que permite desarrollar habilidades distintas a las usuales, los metodos de aprendizaje son los indicados para afianzar los conceptos en clase, el profesor explica de la mejor manera y siempre esta dispuesto a la resolución de dudas",POS,0.9277,False,False,False,-1
39757,0,Calidad humana,NEU,0.5158,False,False,False,1
39764,0,"Su capacidad para explicar conceptos complejos de manera clara y accesible, junto con su enfoque práctico, hace que los estudiantes comprendan a fondo la importancia de la privacidad y la seguridad de la información",POS,0.8033,False,False,False,0
39764,1,"Además, su dominio de la legislación vigente y su habilidad para contextualizar la teoría con ejemplos reales de la industria, nos prepara para enfrentar los desafíos del mundo digital con responsabilidad",POS,0.7529,False,False,False,1
39765,0,Es muy didáctica y comprensiva,POS,0.9542,False,False,False,0
39768,0,"Excelente profesor, tiene buen manejo de las TICS",POS,0.972,False,False,False,0
39774,0,Es un excelente docente que de verdad logra que su materia se entendida y utilizada prácticamente,POS,0.9685,False,False,False,-1
39775,0,"excelete profesor, didcatico e innovador, hace que las clases sean muy entendibles y cheveres",POS,0.9745,False,False,False,0
39782,0,Buen manejo de los temas a explicar,POS,0.8605,False,False,False,1
39783,0,Es el mejor profesor de Medio Ambiente,POS,0.9372,False,False,False,0
39784,0,"su modulo en la intensificación fue de los que más me gusto, el tema es muy interesante y su forma de enseñar es muy buena",POS,0.9806,False,False,False,-1
39786,0,"Tiene excelente dominio de los temas de clase y explica de manera didáctica, lo cual facilita el aprendizaje",POS,0.9464,False,False,False,0
39787,0,Muy buen profesor,POS,0.9587,False,False,False,0
39790,0,Buen manejo de los temas a explicar,POS,0.8605,False,False,False,1
39791,0,Explica muy bien y con mucha tranquilidad,POS,0.9705,False,False,False,-1
